id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
30305,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men I M The Captain Off White T-shirt
45958,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Tokyo Talkies Women White Printed T-shirt
15614,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Tshirts
4243,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Probase Men's Against All Odds Blue T-shirt
37544,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue T-Shirt
18937,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Levi's Men Graphic Print Purple Tshirt
3066,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Women's Right Now White T-shirt
48449,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,French Connection Men Blue T-shirt
42173,Men,Apparel,Topwear,Tshirts,Grey,Winter,2016.0,Casual,Status Quo Men Grey T-shirt
12603,Unisex,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Tantra Unisex Printed Red Tshirts
11086,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirt
37776,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,John Players Men Yellow & White Striped Shirt
7069,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Timberland Men's Wild Cats Cycle Grey T-shirt
7855,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Proline Men Purple Polo T-shirt
27379,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Washed Blue Jeans
32499,Men,Apparel,Topwear,Shirts,Olive,Summer,2012.0,Casual,Scullers Men Olive Shirt
39071,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue & White Check Shirt
41957,Boys,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Grey T-shirt
41359,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans
1990,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Women's New Striped Tank T-shirt
15089,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mother Earth Men Check White Shirts
5954,Men,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Locomotive Men Pink Stripe Shirt
5168,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Ed Hardy Men's Brave Hearts Stay True Sage Green T-shirt
28567,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Nike Men Who Else Grey T-shirt
17188,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt
3891,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Born Free Eagle Offwhite T-shirt
9597,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Blue Shirts
19012,Women,Apparel,Topwear,Jackets,Pink,Summer,2011.0,Casual,ADIDAS Originals Women Supergirl TT Pink Jacket
44841,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Light Blue T-shirt
4872,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Levis Kids Boy's Danio Grey Teens Kidswear
37749,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,John Players Men Check Red Shirt
18306,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wills Lifestyle Men Check White Shirt
3865,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Wild Spirit Striper Charcoal T-shirt
9563,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Striped Light Blue Striped Shirt
17940,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Puma Men Heroes T7 Green Tshirt
3059,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Tantra Men's Super Heros Chocolate T-shirt
10359,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,United Colors of Benetton Men Printed White Tshirts
53802,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
24950,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue T-shirt
19482,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men GP Buddh Logo Polo Navy Blue Tshirts
6973,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,s.Oliver Men's California Orange T-shirt
14993,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Stripes Grey Sweaters
29025,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Kaka Yellow T-shirt
29819,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Checked Slim Fit Shirt
12258,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts
18762,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Arrow Woman Aiyanna Black Shirt
9335,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Women Edition Grey Tops
11420,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts
41350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Wrangler Men Blue Skanders Jeans
20367,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Navy Blue T-shirt
16605,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Women Check Black Shirt
31027,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow New York Men White Striped Slim Fit Shirt
26090,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
22602,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt
16437,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Printed Black Tshirts
8814,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Ranger Blue Black Check Shirts
27370,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Singer Blue T-shirt
32490,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt
39844,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt
20155,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Establish  Purple Shirt
38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
19827,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Red Shirt
16053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt
3898,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Pooh And Tree Kidswear
17181,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Blue Shirt
2176,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011.0,Casual,Probase Men Blue & Green T-shirt
44848,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ducati T-shirt
25043,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Sphere Pink T-shirt
14704,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts
33314,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2012.0,Casual,Arrow New York Men Navy Blue Polo T-shirt
11044,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts
5161,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Eagle Shield Anchor Collage Black T-shirt
23186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Grey and Black Shirt
31443,Women,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Women Football Red Jacket
13713,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo Tshirt
2344,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Club Stripe Black Polo T-shirt
43063,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt
17175,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Grey Shirt
3050,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Love India White T-shirt
2182,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Probase Men Yellow T-shirt
10350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Women Applique Work Purple T-shirt
11282,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
37740,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,John Players Men Check Navy Blue Shirt
16295,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Peter England Men Stripes Yellow Polo T-Shirt
23172,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt
3262,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Guerrilla Men's Need Money White T-shirt
12635,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Probase Men Printed Yellow Tshirts
9758,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Ikon Black Polo Tshirts
32656,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Value Running Blue T-shirt
24733,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Yellow Printed T-shirt
4423,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Wrangler Men's Rover Med Stripe Polo Navy T-shirt
17723,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Reid & Taylor Men Check Medium Grey Shirt
42521,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Mother Earth Men Green Shirt
26064,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
12251,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Stripes Navy Blue Shirts
9932,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Basics Men Not Made in India White Tshirts
17511,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt
30333,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men You Me Your Friend Black T-shirt
3434,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Mens So You Love Me T-shirt
32464,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Graphic Black T-shirt
40044,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Black T-shirt
45536,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Fila Men White Polo T-shirt
28551,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Club Pique Polo Blue T-shirt
23985,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Purple Striped Shirt
9793,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Blue White Stripes Shirts
5962,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Solid Poplin Red Shirts
10995,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Inkfruit Men Respest Me Black Tshirts
44877,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
2975,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Lifestyle Heritage Blue Polo T-shirt
8473,Women,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers For Her Women Scarf Shirt Purple Tops
2149,Men,Apparel,Topwear,Tshirts,White,Spring,2011.0,Casual,Basics Men Orange & White Polo T-shirt
41961,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans
46378,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue & White Check Shirt
16408,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Check Red Shirts
8017,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Fila Men's Round Neck Black White T-shirt
13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans
19672,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Blue Printed T-shirt
14951,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Status Quo Men Stripes Maroon Tshirts
20358,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Solid Black T-Shirt
33589,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Wrangler Men Urban Folk Polo Green T-shirt
37129,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Wills Lifestyle Men White Check Shirt
6945,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Women Blue T-shirt
26269,Men,Apparel,Topwear,Tshirts,Mustard,Summer,2013.0,Casual,Proline Men Mustard Yellow Polo T-Shirt
7299,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Jimi Hendrix Men's Note Light Grey T-shirt
27189,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Mark Taylor Men Printed Olive T-shirt
19686,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Grey T-shirt
48440,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,French Connection Men Black Printed T-shirt
9767,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Puma Men Blue Solid T-shirt
5996,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Brown Checked Shirt
4844,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Sher Singh Women Navy Blue Polo T-shirt
44883,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Striped Polo T-shirt
3853,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Daisy and Squirrel Kidswear
2981,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Hawaian Ocan Blue T-shirt
9555,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Asem Cricket Crazy Blue T-Shirts
9935,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Basics Men Navy T-shirt
17516,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Jealous 21 Women Solid Magenta Sweater
30334,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Your Idea Sucks Black T-shirt
3433,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Women's Stop Staring Navy Blue T-shirt
21848,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt
32463,Men,Apparel,Topwear,Tshirts,Teal,Summer,2012.0,Casual,ADIDAS Men Clima Teal T-shirt
45531,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Fila Mens Pink T-shirt
32651,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men Graphic Print White T-shirt
10501,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Flying Machine Women RN HS White T-shirt
40271,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Scullers Men White Striped T-shirt
4424,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Thrill Washed Dark Grey T-shirt
17724,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Reid & Taylor Men Check Grey Shirt
30106,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Flying Machine Men Navy Blue Shirt
55591,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Peter England Men Black Shirt
26063,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Striped Blue Shirt
3601,Unisex,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Puma Deccan Chargers Kids Navy Blue Lookalike Jersey
1532,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Puma Men Grey Leaping Cat T-shirt
56770,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Horsefly Men Grey & Blue Striped Shirt
37747,Men,Apparel,Topwear,Shirts,Khaki,Summer,2012.0,Casual,John Players Men Khaki Shirt
5192,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,DC Comics Men's Superman Eagle Navy T-shirt
4040,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Rajasthan Royals Mens Replica Cotton Jersey
16292,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Peter England Men Stripes Navy Blue Polo T-Shirt
23175,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt
6717,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Locomotive Men's Ribbed Neck Blue T-shirt
12632,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts
3265,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Guerrilla Men's Kill You Blue T-shirt
18308,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Wills Lifestyle Men Striped Green T-shirt
17172,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt
3057,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men Cut The Crap Green T-shirt
2185,Men,Apparel,Topwear,Tshirts,Yellow,Spring,2011.0,Casual,Probase Mens Shut Up Yellow Tee T-shirt
10357,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,United Colors of Benetton Men Maroon Polo Tshirt
11285,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans
21410,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Locomotive Men Printed Black T-shirt
33313,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Jack & Jones Men Off White T-shirt
11043,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts
5166,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Special Ops Bull Dog Black T-shirt
14531,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Mark Taylor Men Printed Green Tshirts
23181,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Black Coffee Men Red Check Shirt
28569,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Nike Men Verbiage Purple T-shirt
31444,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Sports,Nike Men Football Blue Jersey
3291,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Guerrilla Men's Warrior Brown T-shirt
43064,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Dutch T-shirt
2343,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Basil Green & Blue Polo T-shirt
13714,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Proline Black Sleeveless Sweater
19820,Men,Apparel,Topwear,Sweaters,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Sweater
17186,Men,Apparel,Topwear,Shirts,Maroon,Winter,2016.0,Casual,U.S. Polo Assn. Men Checks Maroon Shirt
9599,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Scullers Men Navy Blue Shirts
2171,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Casual,Probase Men Brown & White T-shirt
25044,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Smash Pink T-shirt
14703,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts
16430,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Levi's Men Printed Blue  Tshirts
8813,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Spykar Men Ranger Black & Purple Check Shirt
27377,Men,Apparel,Topwear,Tshirts,Beige,Fall,2011.0,Casual,Tantra Men Jimmo Beige T-shirt
41959,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Rugby Green T-shirt
39843,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt
38991,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Rodeo T-shirt
20152,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Willy Rodeo Red Shirt
41357,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans
15087,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Mother Earth Men Solid Black Shirts
36205,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini Jony Boys White Shirt
5502,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Mr.Men Men's Mischief Placid Blue T-shirt
20360,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue T-Shirt
16602,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Women Check Black Shirt
28931,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Mr. Men Printed Purple T-shirt
2727,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Polo Tshirt
31020,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Arrow New York Men Green T-shirt
44884,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Striped Polo neck T-shirt
29642,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt
3854,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear
18939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Graphic Black Tshirt
2986,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Puma Men's Splatter Green T-shirt
28790,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
3068,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Hint Lime Green T-shirt
9552,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men As Race Day Ss Red T-Shirts
9760,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Classic Polo Men Green Polo Tshirts
23976,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Blue Striped Shirt
48447,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt
5991,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Highlander Men Black Green Checked Slim Fit Shirt
11088,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts
4843,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Sher Singh Women's Black Polo T-shirt
37778,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,John Players Men Pink & Beige Shirt
29014,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Men  Grey Polo T-shirt
30139,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Flying Machine Women Printed Green T-shirt
42519,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Mother Earth Men White Shirt
49939,Men,Apparel,Topwear,Tshirts,Grey,Summer,2016.0,Casual,Hanes Men Grey T-shirt
19675,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,United Colors of Benetton Women Printed White T-shirt
11418,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Black Tshirts
14956,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Status Quo Men Printed White Tshirts
41966,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Surfs Up Black T-shirt
13941,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts
